station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LNS,2022-02-13 10:17,32.00,28.90,88.17,300.00,3.00,T,30.15,null,1.75,null,OVC,null,null,null,1600.00,null,null,null,-SN BR,null,null,null,null,null,null,28.69,KLNS 131017Z AUTO 30003KT 1 3/4SM -SN BR OVC016 00/M02 A3015 RMK AO2 P0000 T00001017 $,null
LNS,2022-02-13 10:39,30.90,28.90,92.18,0.00,0.00,T,30.15,null,2.00,null,OVC,null,null,null,1300.00,null,null,null,-SN BR,null,null,null,null,null,null,30.90,KLNS 131039Z 00000KT 2SM -SN BR OVC013 M01/M02 A3015 RMK AO2 P0000 T10061017 $,null
LNS,2022-02-13 10:53,32.00,28.00,84.98,0.00,0.00,T,30.15,1021.40,2.50,null,FEW,OVC,null,null,600.00,1100.00,null,null,-SN BR,null,null,null,null,null,null,32.00,KLNS 131053Z 00000KT 2 1/2SM -SN BR FEW006 OVC011 00/M02 A3015 RMK AO2 SLP214 P0000 T00001022 $,null
LNS,2022-02-13 11:03,30.90,28.00,88.84,0.00,0.00,T,30.15,null,2.50,null,OVC,null,null,null,700.00,null,null,null,-SN BR,null,null,null,null,null,null,30.90,KLNS 131103Z 00000KT 2 1/2SM -SN BR OVC007 M01/M02 A3015 RMK AO2 P0000 T10061022 $,null
LNS,2022-02-13 11:26,30.90,28.00,88.84,340.00,4.00,0.01,30.16,null,1.75,null,OVC,null,null,null,700.00,null,null,null,-SN BR,null,null,null,null,null,null,26.14,KLNS 131126Z 34004KT 1 3/4SM -SN BR OVC007 M01/M02 A3016 RMK AO2 P0001 T10061022 $,null
LNS,2022-02-13 11:35,30.90,28.00,88.84,340.00,5.00,0.01,30.16,null,2.50,null,OVC,null,null,null,900.00,null,null,null,-SN BR,null,null,null,null,null,null,25.09,KLNS 131135Z 34005KT 2 1/2SM -SN BR OVC009 M01/M02 A3016 RMK AO2 P0001 T10061022 $,null
LNS,2022-02-13 11:46,30.90,28.00,88.84,330.00,5.00,0.01,30.16,null,2.50,null,OVC,null,null,null,1300.00,null,null,null,-SN BR,null,null,null,null,null,null,25.09,KLNS 131146Z 33005KT 2 1/2SM -SN BR OVC013 M01/M02 A3016 RMK AO2 P0001 T10061022 $,null
LNS,2022-02-13 11:53,30.90,28.00,88.84,320.00,5.00,0.01,30.16,1021.60,2.00,null,BKN,OVC,null,null,1400.00,1900.00,null,null,-SN BR,null,null,null,null,null,null,25.09,KLNS 131153Z 32005KT 2SM -SN BR BKN014 OVC019 M01/M02 A3016 RMK AO2 SLP216 P0001 60003 70003 T10061022 10011 21006 53004 $,null
LNS,2022-02-13 12:03,30.90,27.00,85.26,330.00,7.00,T,30.16,null,3.00,null,SCT,OVC,null,null,1400.00,2100.00,null,null,-SN BR,null,null,null,null,null,null,23.44,KLNS 131203Z 33007KT 3SM -SN BR SCT014 OVC021 M01/M03 A3016 RMK AO2 P0000 T10061028 $,null
LNS,2022-02-13 12:26,30.90,26.10,82.15,320.00,5.00,T,30.16,null,3.00,null,SCT,OVC,null,null,2100.00,4100.00,null,null,-SN,null,null,null,null,null,null,25.09,KLNS 131226Z 32005KT 3SM -SN SCT021 OVC041 M01/M03 A3016 RMK AO2 P0000 T10061033 $,null
LNS,2022-02-13 12:53,30.00,26.10,85.21,320.00,5.00,T,30.17,1021.80,5.00,null,BKN,BKN,OVC,null,4500.00,6500.00,8000.00,null,BR,null,null,null,null,null,null,24.02,KLNS 131253Z 32005KT 5SM BR BKN045 BKN065 OVC080 M01/M03 A3017 RMK AO2 SNE51 SLP218 P0000 T10111033 $,null
LNS,2022-02-13 13:53,30.90,24.10,75.59,320.00,6.00,0.01,30.17,1021.90,8.00,null,FEW,SCT,OVC,null,5000.00,7000.00,8500.00,null,null,null,null,null,null,null,null,24.21,KLNS 131353Z 32006KT 8SM FEW050 SCT070 OVC085 M01/M04 A3017 RMK AO2 SLP219 P0001 T10061044 $,null
LNS,2022-02-13 14:53,30.90,24.10,75.59,300.00,6.00,0.00,30.17,1021.90,10.00,null,SCT,BKN,null,null,6000.00,8000.00,null,null,null,null,null,null,null,null,null,24.21,KLNS 131453Z 30006KT 10SM SCT060 BKN080 M01/M04 A3017 RMK AO2 SLP219 60001 T10061044 51002 $,null
LNS,2022-02-13 15:22,30.90,24.10,75.59,330.00,5.00,T,30.16,null,2.50,null,SCT,BKN,OVC,null,2600.00,3000.00,4400.00,null,-SN,null,null,null,null,null,null,25.09,KLNS 131522Z 33005KT 2 1/2SM -SN SCT026 BKN030 OVC044 M01/M04 A3016 RMK AO2 SNB11 P0000 T10061044 $,null
LNS,2022-02-13 15:27,30.90,24.10,75.59,330.00,4.00,T,30.16,null,3.00,null,BKN,OVC,null,null,2600.00,3200.00,null,null,-SN,null,null,null,null,null,null,26.14,KLNS 131527Z 33004KT 3SM -SN BKN026 OVC032 M01/M04 A3016 RMK AO2 SNB11 P0000 T10061044 $,null
LNS,2022-02-13 15:44,32.00,24.10,72.30,330.00,5.00,T,30.16,null,8.00,null,FEW,OVC,null,null,2300.00,2900.00,null,null,null,null,null,null,null,null,null,26.40,KLNS 131544Z 33005KT 8SM FEW023 OVC029 00/M04 A3016 RMK AO2 SNB11E44 P0000 T00001044 $,null
LNS,2022-02-13 15:53,32.00,24.10,72.30,330.00,5.00,T,30.15,1021.50,10.00,null,OVC,null,null,null,2900.00,null,null,null,null,null,null,null,null,null,null,26.40,KLNS 131553Z 33005KT 10SM OVC029 00/M04 A3015 RMK AO2 SNB11E44 SLP215 P0000 T00001044 $,null
LNS,2022-02-13 16:53,33.10,21.90,63.06,10.00,6.00,0.01,30.14,1020.90,10.00,null,OVC,null,null,null,2500.00,null,null,null,null,null,null,null,null,null,null,26.86,KLNS 131653Z 01006KT 10SM OVC025 01/M06 A3014 RMK AO2 SNB33E47 SLP209 P0001 T00061056 $,null
LNS,2022-02-13 17:53,32.00,19.00,58.27,330.00,8.00,0.00,30.10,1019.70,10.00,null,OVC,null,null,null,2900.00,null,null,null,null,null,null,null,null,null,null,24.11,KLNS 131753Z 33008KT 10SM OVC029 00/M07 A3010 RMK AO2 SLP197 60002 T00001072 10006 21011 58021 $,null
LNS,2022-02-13 18:02,32.00,18.00,55.82,320.00,8.00,0.00,30.10,null,10.00,null,OVC,null,null,null,3000.00,null,null,null,null,null,null,null,null,null,null,24.11,KLNS 131802Z 32008KT 10SM OVC030 00/M08 A3010 RMK AO2 T00001078 $,null
LNS,2022-02-13 18:53,32.00,18.00,55.82,310.00,7.00,0.00,30.07,1018.50,10.00,null,OVC,null,null,null,3200.00,null,null,null,null,null,null,null,null,null,null,24.78,KLNS 131853Z 31007KT 10SM OVC032 00/M08 A3007 RMK AO2 SLP185 T00001078 $,null
LNS,2022-02-13 19:53,33.10,19.00,55.75,350.00,5.00,0.00,30.06,1018.30,10.00,null,OVC,null,null,null,3500.00,null,null,null,null,null,null,null,null,null,null,27.70,KLNS 131953Z 35005KT 10SM OVC035 01/M07 A3006 RMK AO2 SLP183 T00061072 $,null
LNS,2022-02-13 20:53,32.00,19.00,58.27,30.00,7.00,0.00,30.05,1017.90,10.00,null,OVC,null,null,null,3900.00,null,null,null,null,null,null,null,null,null,null,24.78,KLNS 132053Z 03007KT 10SM OVC039 00/M07 A3005 RMK AO2 SLP179 T00001072 56018 $,null
LNS,2022-02-13 21:53,30.90,18.00,58.36,20.00,8.00,0.00,30.04,1017.70,10.00,null,OVC,null,null,null,4300.00,null,null,null,null,null,null,null,null,null,null,22.76,KLNS 132153Z 02008KT 10SM OVC043 M01/M08 A3004 RMK AO2 SLP177 T10061078 $,null
LNS,2022-02-13 22:53,30.00,19.00,63.18,10.00,8.00,0.00,30.05,1017.90,10.00,null,OVC,null,null,null,4300.00,null,null,null,null,null,null,null,null,null,null,21.65,KLNS 132253Z 01008KT 10SM OVC043 M01/M07 A3005 RMK AO2 SLP179 T10111072 $,null
LNS,2022-02-13 23:53,27.00,15.10,60.37,10.00,8.00,0.00,30.06,1018.30,10.00,null,SCT,null,null,null,4900.00,null,null,null,null,null,null,null,null,null,null,17.95,KLNS 132353Z 01008KT 10SM SCT049 M03/M09 A3006 RMK AO2 SLP183 T10281094 10006 21028 53003 $,null
LNS,2022-02-14 00:53,26.10,14.00,59.71,360.00,5.00,0.00,30.07,1018.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.39,KLNS 140053Z 36005KT 10SM CLR M03/M10 A3007 RMK AO2 SLP186 T10331100 $,null
LNS,2022-02-14 01:53,25.00,12.90,59.55,350.00,5.00,0.00,30.07,1018.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.08,KLNS 140153Z 35005KT 10SM CLR M04/M11 A3007 RMK AO2 SLP188 T10391106 $,null
LNS,2022-02-14 02:53,24.10,12.90,61.83,30.00,7.00,0.00,30.07,1018.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.15,KLNS 140253Z 03007KT 10SM CLR M04/M11 A3007 RMK AO2 SLP189 T10441106 51006 $,null
LNS,2022-02-14 03:53,23.00,10.00,56.93,30.00,8.00,0.00,30.07,1018.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.03,KLNS 140353Z 03008KT 10SM CLR M05/M12 A3007 RMK AO2 SLP189 T10501122 $,null
LNS,2022-02-14 04:53,21.00,7.00,54.12,0.00,0.00,0.00,30.07,1018.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21.00,KLNS 140453Z AUTO 00000KT 10SM CLR M06/M14 A3007 RMK AO2 SLP187 T10611139 400331067 $,null
LNS,2022-02-14 05:53,21.00,7.00,54.12,30.00,3.00,0.00,30.08,1018.90,10.00,null,OVC,null,null,null,6500.00,null,null,null,null,null,null,null,null,null,null,16.11,KLNS 140553Z AUTO 03003KT 10SM OVC065 M06/M14 A3008 RMK AO2 SLP189 T10611139 11028 21072 53001 $,null
LNS,2022-02-14 06:53,21.00,7.00,54.12,0.00,0.00,0.00,30.09,1019.20,10.00,null,BKN,null,null,null,7000.00,null,null,null,null,null,null,null,null,null,null,21.00,KLNS 140653Z AUTO 00000KT 10SM BKN070 M06/M14 A3009 RMK AO2 SLP192 T10611139 $,null
LNS,2022-02-14 07:53,19.00,5.00,53.80,0.00,0.00,0.00,30.07,1018.90,10.00,null,SCT,null,null,null,7500.00,null,null,null,null,null,null,null,null,null,null,19.00,KLNS 140753Z AUTO 00000KT 10SM SCT075 M07/M15 A3007 RMK AO2 SLP189 T10721150 $,null
LNS,2022-02-14 08:53,18.00,5.00,56.16,340.00,6.00,0.00,30.08,1019.30,10.00,null,FEW,null,null,null,7500.00,null,null,null,null,null,null,null,null,null,null,8.67,KLNS 140853Z AUTO 34006KT 10SM FEW075 M08/M15 A3008 RMK AO2 SLP193 T10781150 53003 $,null
LNS,2022-02-14 09:53,19.90,3.90,49.22,360.00,10.00,0.00,30.10,1019.70,10.00,null,OVC,null,null,null,4500.00,null,null,null,null,null,null,null,null,null,null,7.79,KLNS 140953Z AUTO 36010KT 10SM OVC045 M07/M16 A3010 RMK AO2 SLP197 T10671156 $,null
LNS,2022-02-14 10:53,19.00,3.90,51.15,330.00,12.00,0.00,30.14,1021.10,10.00,null,OVC,null,null,null,5000.00,null,null,null,null,null,null,null,null,null,null,5.46,KLNS 141053Z 33012KT 10SM OVC050 M07/M16 A3014 RMK AO2 SLP211 T10721156 $,null
LNS,2022-02-14 11:53,19.00,3.00,49.07,330.00,6.00,0.00,30.15,1021.60,10.00,null,OVC,null,null,null,6000.00,null,null,null,null,null,null,null,null,null,null,9.87,KLNS 141153Z 33006KT 10SM OVC060 M07/M16 A3015 RMK AO2 SLP216 70002 T10721161 11061 21083 52023 $,null
LNS,2022-02-14 12:53,17.10,1.00,48.53,330.00,5.00,0.00,30.18,1022.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.70,KLNS 141253Z 33005KT 10SM CLR M08/M17 A3018 RMK AO2 SLP227 T10831172,null
LNS,2022-02-14 13:53,19.00,1.90,46.63,340.00,10.00,0.00,30.20,1023.30,10.00,null,FEW,null,null,null,2800.00,null,null,null,null,null,null,null,null,null,null,6.67,KLNS 141353Z 34010KT 10SM FEW028 M07/M17 A3020 RMK AO2 SLP233 T10721167,null
LNS,2022-02-14 14:53,21.00,3.00,45.06,310.00,10.00,0.00,30.21,1023.70,10.00,null,FEW,null,null,null,3000.00,null,null,null,null,null,null,null,null,null,null,9.17,KLNS 141453Z 31010KT 10SM FEW030 M06/M16 A3021 RMK AO2 SLP237 T10611161 51021,null
LNS,2022-02-14 15:53,23.00,5.00,45.41,300.00,11.00,0.00,30.22,1024.10,10.00,null,SCT,null,null,null,3500.00,null,null,null,null,null,null,null,null,null,null,11.09,KLNS 141553Z 30011KT 10SM SCT035 M05/M15 A3022 RMK AO2 SLP241 T10501150,null
LNS,2022-02-14 16:53,24.10,3.90,41.23,300.00,10.00,0.00,30.22,1023.90,10.00,null,BKN,null,null,null,5000.00,null,null,null,null,null,null,null,null,null,null,13.06,KLNS 141653Z 30010KT 10SM BKN050 M04/M16 A3022 RMK AO2 SLP239 T10441156,null
LNS,2022-02-14 17:53,24.10,3.90,41.23,310.00,15.00,0.00,30.21,1023.50,10.00,null,SCT,null,null,null,5000.00,null,null,null,null,null,null,null,null,null,null,10.54,KLNS 141753Z 31015KT 10SM SCT050 M04/M16 A3021 RMK AO2 SLP235 T10441156 11039 21083 58003,null
LNS,2022-02-14 18:53,25.00,6.10,43.91,290.00,12.00,0.00,30.19,1022.90,10.00,null,FEW,null,null,null,5000.00,null,null,null,null,null,null,null,null,null,null,13.09,KLNS 141853Z 29012KT 10SM FEW050 M04/M14 A3019 RMK AO2 SLP229 T10391144,null
LNS,2022-02-14 19:53,26.10,5.00,39.90,300.00,15.00,0.00,30.20,1023.10,10.00,null,FEW,null,null,null,5000.00,null,null,null,null,null,null,null,null,null,null,13.13,KLNS 141953Z 30015KT 10SM FEW050 M03/M15 A3020 RMK AO2 SLP231 T10331150,null
LNS,2022-02-14 20:53,26.10,5.00,39.90,290.00,17.00,0.00,30.22,1023.80,10.00,null,SCT,null,null,null,5500.00,null,null,null,null,null,null,null,null,null,null,12.35,KLNS 142053Z 29017KT 10SM SCT055 M03/M15 A3022 RMK AO2 SLP238 T10331150 53003,null
LNS,2022-02-14 21:53,25.00,3.90,39.71,290.00,14.00,0.00,30.25,1024.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.14,KLNS 142153Z 29014KT 10SM CLR M04/M16 A3025 RMK AO2 SLP249 T10391156,null
LNS,2022-02-14 22:53,21.90,3.90,45.22,290.00,8.00,0.00,30.27,1025.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.67,KLNS 142253Z 29008KT 10SM CLR M06/M16 A3027 RMK AO2 SLP258 T10561156,null
LNS,2022-02-14 23:53,21.90,3.00,43.38,280.00,6.00,0.00,30.32,1027.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.37,KLNS 142353Z 28006KT 10SM CLR M06/M16 A3032 RMK AO2 SLP274 T10561161 11033 21061 53035,null
LNS,2022-02-15 00:53,21.00,3.00,45.06,290.00,7.00,0.00,30.35,1028.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11.37,KLNS 150053Z 29007KT 10SM CLR M06/M16 A3035 RMK AO2 SLP284 T10611161,null
LNS,2022-02-15 01:53,21.00,3.90,46.97,290.00,9.00,0.00,30.38,1029.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.84,KLNS 150153Z 29009KT 10SM CLR M06/M16 A3038 RMK AO2 SLP292 T10611156,null
LNS,2022-02-15 02:53,19.90,3.00,47.22,300.00,8.00,0.00,30.40,1029.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.21,KLNS 150253Z 30008KT 10SM CLR M07/M16 A3040 RMK AO2 SLP299 T10671161 51025,null
LNS,2022-02-15 03:53,19.90,3.00,47.22,260.00,5.00,0.00,30.42,1030.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.03,KLNS 150353Z 26005KT 10SM CLR M07/M16 A3042 RMK AO2 SLP309 T10671161,null
LNS,2022-02-15 04:53,19.00,3.00,49.07,290.00,4.00,0.00,30.43,1031.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.24,KLNS 150453Z AUTO 29004KT 10SM CLR M07/M16 A3043 RMK AO2 SLP311 T10721161 410331083,null
LNS,2022-02-15 05:53,19.90,3.00,47.22,260.00,4.00,0.00,30.45,1031.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13.29,KLNS 150553Z AUTO 26004KT 10SM CLR M07/M16 A3045 RMK AO2 SLP317 T10671161 11056 21083 51018,null
LNS,2022-02-15 06:53,19.00,3.00,49.07,0.00,0.00,0.00,30.46,1032.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.00,KLNS 150653Z AUTO 00000KT 10SM CLR M07/M16 A3046 RMK AO2 SLP321 T10721161,null
LNS,2022-02-15 07:53,17.10,3.00,53.25,290.00,4.00,0.00,30.48,1032.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10.02,KLNS 150753Z AUTO 29004KT 10SM CLR M08/M16 A3048 RMK AO2 SLP327 T10831161,null
LNS,2022-02-15 08:53,15.10,3.00,58.08,270.00,3.00,0.00,30.50,1033.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.37,KLNS 150853Z AUTO 27003KT 10SM CLR M09/M16 A3050 RMK AO2 SLP335 T10941161 53017,null
LNS,2022-02-15 09:53,15.10,3.90,60.54,280.00,3.00,0.00,30.53,1034.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.37,KLNS 150953Z AUTO 28003KT 10SM CLR M09/M16 A3053 RMK AO2 SLP344 T10941156,null
LNS,2022-02-15 10:53,16.00,3.90,58.22,260.00,3.00,0.00,30.55,1035.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10.40,KLNS 151053Z 26003KT 10SM CLR M09/M16 A3055 RMK AO2 SLP354 T10891156,null
LNS,2022-02-15 11:53,12.90,3.90,66.67,0.00,0.00,0.00,30.57,1036.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12.90,KLNS 151153Z 00000KT 10SM CLR M11/M16 A3057 RMK AO2 SLP360 T11061156 11067 21106 51024,null
LNS,2022-02-15 12:53,14.00,6.10,70.26,0.00,0.00,0.00,30.60,1037.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,14.00,KLNS 151253Z 00000KT 10SM CLR M10/M14 A3060 RMK AO2 SLP370 T11001144,null
LNS,2022-02-15 13:53,18.00,8.10,64.66,0.00,0.00,0.00,30.65,1038.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.00,KLNS 151353Z 00000KT 10SM CLR M08/M13 A3065 RMK AO2 SLP384 T10781133,null
LNS,2022-02-15 14:53,23.00,6.10,47.75,310.00,4.00,0.00,30.65,1038.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.91,KLNS 151453Z 31004KT 10SM CLR M05/M14 A3065 RMK AO2 SLP386 T10501144 51026,null
LNS,2022-02-15 15:53,25.00,3.90,39.71,270.00,6.00,0.00,30.66,1038.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.10,KLNS 151553Z 27006KT 10SM CLR M04/M16 A3066 RMK AO2 SLP387 T10391156,null
LNS,2022-02-15 16:53,27.00,6.10,40.42,290.00,5.00,0.00,30.66,1038.70,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20.46,KLNS 151653Z 29005KT 10SM CLR M03/M14 A3066 RMK AO2 SLP387 T10281144,null
LNS,2022-02-15 17:53,28.90,7.00,38.95,240.00,5.00,0.00,30.63,1037.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.71,KLNS 151753Z 24005KT 10SM CLR M02/M14 A3063 RMK AO2 SLP379 T10171139 11017 21111 58007,null
LNS,2022-02-15 18:53,30.00,7.00,37.24,230.00,3.00,0.00,30.62,1037.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26.40,KLNS 151853Z 23003KT 10SM CLR M01/M14 A3062 RMK AO2 SLP375 T10111139,null
LNS,2022-02-15 19:53,30.90,9.00,39.29,160.00,5.00,0.00,30.61,1037.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25.09,KLNS 151953Z 16005KT 10SM CLR M01/M13 A3061 RMK AO2 SLP373 T10061128,null
LNS,2022-02-15 20:53,32.00,8.10,36.09,0.00,0.00,0.00,30.62,1037.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.00,KLNS 152053Z 00000KT 10SM CLR 00/M13 A3062 RMK AO2 SLP374 T00001133 55005,null
LNS,2022-02-15 21:53,32.00,8.10,36.09,190.00,4.00,0.00,30.61,1037.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27.42,KLNS 152153Z 19004KT 10SM CLR 00/M13 A3061 RMK AO2 SLP373 T00001133,null
LNS,2022-02-15 22:53,28.90,10.00,44.58,130.00,3.00,0.00,30.63,1037.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25.14,KLNS 152253Z 13003KT 10SM CLR M02/M12 A3063 RMK AO2 SLP378 T10171122,null
LNS,2022-02-15 23:53,26.10,12.00,54.68,130.00,5.00,0.00,30.65,1038.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.39,KLNS 152353Z 13005KT 10SM CLR M03/M11 A3065 RMK AO2 SLP385 T10331111 10006 21033 53011,null
LNS,2022-02-16 00:53,25.00,12.00,57.23,100.00,5.00,0.00,30.67,1039.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.08,KLNS 160053Z 10005KT 10SM CLR M04/M11 A3067 RMK AO2 SLP391 T10391111,null
LNS,2022-02-16 01:53,24.10,12.00,59.42,80.00,4.00,0.00,30.67,1039.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.19,KLNS 160153Z 08004KT 10SM CLR M04/M11 A3067 RMK AO2 SLP392 T10441111,null
LNS,2022-02-16 02:53,23.00,10.90,59.26,90.00,4.00,0.00,30.67,1039.30,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.91,KLNS 160253Z 09004KT 10SM CLR M05/M12 A3067 RMK AO2 SLP393 T10501117 51007,null
LNS,2022-02-16 03:53,23.00,10.90,59.26,80.00,3.00,0.00,30.68,1039.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.40,KLNS 160353Z 08003KT 10SM CLR M05/M12 A3068 RMK AO2 SLP395 T10501117,null
LNS,2022-02-16 04:53,21.90,12.00,65.18,90.00,4.00,0.00,30.67,1039.20,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.63,KLNS 160453Z AUTO 09004KT 10SM CLR M06/M11 A3067 RMK AO2 SLP392 T10561111 400061111,null
LNS,2022-02-16 05:53,21.90,12.90,67.82,70.00,4.00,0.00,30.67,1039.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.63,KLNS 160553Z AUTO 07004KT 10SM CLR M06/M11 A3067 RMK AO2 SLP390 T10561106 11028 21056 58002,null
LNS,2022-02-16 06:53,24.10,14.00,64.89,120.00,7.00,0.00,30.66,1038.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.15,KLNS 160653Z AUTO 12007KT 10SM CLR M04/M10 A3066 RMK AO2 SLP386 T10441100,null
LNS,2022-02-16 07:53,23.00,14.00,67.96,110.00,4.00,0.00,30.65,1038.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.91,KLNS 160753Z AUTO 11004KT 10SM CLR M05/M10 A3065 RMK AO2 SLP384 T10501100,null
LNS,2022-02-16 08:53,25.00,16.00,68.20,140.00,6.00,0.00,30.64,1038.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.10,KLNS 160853Z AUTO 14006KT 10SM CLR M04/M09 A3064 RMK AO2 SLP381 T10391089 56008,null
LNS,2022-02-16 09:53,25.00,17.10,71.53,140.00,6.00,0.00,30.64,1038.10,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.10,KLNS 160953Z AUTO 14006KT 10SM CLR M04/M08 A3064 RMK AO2 SLP381 T10391083,null
LNS,2022-02-16 10:53,24.10,16.00,70.81,80.00,5.00,0.00,30.65,1038.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.01,KLNS 161053Z 08005KT 10SM CLR M04/M09 A3065 RMK AO2 SLP386 T10441089,null
LNS,2022-02-16 11:53,25.00,17.10,71.53,120.00,4.00,0.00,30.66,1038.80,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.25,KLNS 161153Z 12004KT 10SM CLR M04/M08 A3066 RMK AO2 SLP388 T10391083 11033 21056 53007,null
LNS,2022-02-16 12:53,25.00,17.10,71.53,100.00,5.00,0.00,30.66,1039.00,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.08,KLNS 161253Z 10005KT 10SM CLR M04/M08 A3066 RMK AO2 SLP390 T10391083,null
LNS,2022-02-16 13:53,32.00,21.90,65.92,150.00,11.00,0.00,30.66,1038.60,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22.47,KLNS 161353Z 15011KT 10SM CLR 00/M06 A3066 RMK AO2 SLP386 T00001056,null
LNS,2022-02-16 14:53,35.10,24.10,63.86,180.00,7.00,0.00,30.65,1038.50,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.56,KLNS 161453Z 18007KT 10SM CLR 02/M04 A3065 RMK AO2 SLP385 T00171044 58003,null
LNS,2022-02-16 15:53,37.00,27.00,66.82,190.00,12.00,0.00,30.63,1037.70,10.00,17.00,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.37,KLNS 161553Z 19012G17KT 10SM CLR 03/M03 A3063 RMK AO2 SLP377 T00281028 PNO $,null
LNS,2022-02-16 16:53,41.00,27.00,57.15,190.00,14.00,0.00,30.59,1036.40,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32.76,KLNS 161653Z 19014KT 10SM CLR 05/M03 A3059 RMK AO2 SLP364 T00501028 $,null
LNS,2022-02-16 17:53,46.90,27.00,45.62,190.00,11.00,0.00,30.55,1034.90,10.00,null,CLR,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.30,KLNS 161753Z 19011KT 10SM CLR 08/M03 A3055 RMK AO2 SLP349 6//// T00831028 58034,null
